sceneId,model,arm,questionId,category,repeat,correct,inputTokens,outputTokens,latencyMs,hallucinated,hallucinatedIds,missingInfo,scaleM,error
scene-5,anthropic/claude-haiku-4.5,textmap2,blockage,line-intersection,0,false,10881,200,2509,false,,,,
scene-6,anthropic/claude-haiku-4.5,textmap2,crossing,crossing,0,false,10733,83,1756,false,,,,
scene-5,anthropic/claude-haiku-4.5,textmap2,road_misplacement,mixed,0,false,10826,122,2652,false,,,,
scene-6,anthropic/claude-haiku-4.5,textmap2,onstreet,on-street,0,true,10686,104,1928,false,,,,
scene-5,anthropic/claude-haiku-4.5,textmap2,enclosure,mixed,0,false,10808,300,2900,false,,,,
scene-4,anthropic/claude-haiku-4.5,textmap2,enclosure,mixed,0,false,10719,464,3988,false,,,,
scene-5,anthropic/claude-haiku-4.5,textmap2,topology,path,0,true,10841,161,3232,false,,,,
scene-5,anthropic/claude-haiku-4.5,textmap2,nearest,nearest,0,true,10786,165,3588,false,,,,
scene-6,anthropic/claude-haiku-4.5,textmap2,coverage_gap,coverage,0,false,10742,90,1780,false,,,,
scene-5,anthropic/claude-haiku-4.5,textmap2,nearest_offstreet,mixed,0,false,10837,276,3389,false,,,,
scene-6,anthropic/claude-haiku-4.5,textmap2,containment,containment,0,true,10672,250,2985,false,,,,
scene-6,anthropic/claude-haiku-4.5,textmap2,nearest,nearest,0,true,10666,142,2246,false,,,,
scene-6,anthropic/claude-haiku-4.5,textmap2,blockage,line-intersection,0,false,10761,97,1522,false,,,,
scene-7,anthropic/claude-haiku-4.5,textmap2,crossing,crossing,0,true,10681,52,1020,false,,,,
scene-7,anthropic/claude-haiku-4.5,textmap2,coverage_gap,coverage,0,true,10690,52,965,false,,,,
scene-6,anthropic/claude-haiku-4.5,textmap2,topology,path,0,true,10721,205,2438,false,,,,
scene-6,anthropic/claude-haiku-4.5,textmap2,road_misplacement,mixed,0,true,10706,119,2309,false,,,,
scene-7,anthropic/claude-haiku-4.5,textmap2,onstreet,on-street,0,true,10634,114,1603,false,,,,
scene-4,anthropic/claude-haiku-4.5,textmap2,road_misplacement,mixed,0,true,10737,116,5657,false,,,,
scene-7,anthropic/claude-haiku-4.5,textmap2,containment,containment,0,true,10620,194,1971,false,,,,
scene-5,anthropic/claude-haiku-4.5,textmap2,containment,containment,0,true,10792,842,5670,false,,,,
scene-8,anthropic/claude-haiku-4.5,textmap2,containment,containment,0,true,10716,52,1013,false,,,,
scene-6,anthropic/claude-haiku-4.5,textmap2,enclosure,mixed,0,true,10688,267,2735,false,,,,
scene-7,anthropic/claude-haiku-4.5,textmap2,nearest,nearest,0,true,10614,162,2149,false,,,,
