sceneId,model,arm,questionId,category,repeat,correct,inputTokens,outputTokens,latencyMs,hallucinated,hallucinatedIds,missingInfo,scaleM,error
scene-6,claude-haiku-4-5-20251001,textmap2,onstreet,on-street,0,true,6774,35,775,false,,,,
scene-6,claude-haiku-4-5-20251001,textmap2,containment,containment,0,true,6760,52,893,false,,,,
scene-5,claude-haiku-4-5-20251001,textmap2,road_misplacement,mixed,0,true,6914,40,1440,false,,,,
scene-6,claude-haiku-4-5-20251001,textmap2,nearest,nearest,0,true,6754,38,1043,false,,,,
scene-6,claude-haiku-4-5-20251001,textmap2,nearest_offstreet,mixed,0,false,6805,38,843,false,,,,
scene-7,claude-haiku-4-5-20251001,textmap2,onstreet,on-street,0,true,6722,35,804,false,,,,
scene-6,claude-haiku-4-5-20251001,textmap2,enclosure,mixed,0,false,6776,69,1129,false,,,,
scene-6,claude-haiku-4-5-20251001,textmap2,coverage_gap,coverage,0,false,6766,39,1339,false,,,,
scene-7,claude-haiku-4-5-20251001,textmap2,topology,path,0,true,6713,45,861,false,,,,
scene-6,claude-haiku-4-5-20251001,textmap2,blockage,line-intersection,0,false,6780,39,1328,false,,,,
scene-6,claude-haiku-4-5-20251001,textmap2,road_misplacement,mixed,0,true,6794,40,1392,false,,,,
scene-7,claude-haiku-4-5-20251001,textmap2,containment,containment,0,true,6708,46,1212,false,,,,
scene-7,claude-haiku-4-5-20251001,textmap2,blockage,line-intersection,0,false,6728,44,965,false,,,,
scene-7,claude-haiku-4-5-20251001,textmap2,nearest_offstreet,mixed,0,false,6753,38,754,false,,,,
scene-6,claude-haiku-4-5-20251001,textmap2,topology,path,0,true,6765,45,1605,false,,,,
scene-7,claude-haiku-4-5-20251001,textmap2,crossing,crossing,0,false,6712,122,1331,false,,,,
scene-7,claude-haiku-4-5-20251001,textmap2,coverage_gap,coverage,0,false,6714,39,1452,false,,,,
scene-7,claude-haiku-4-5-20251001,textmap2,nearest,nearest,0,true,6702,38,1569,false,,,,
scene-7,claude-haiku-4-5-20251001,textmap2,enclosure,mixed,0,false,6724,79,1207,false,,,,
scene-8,claude-haiku-4-5-20251001,textmap2,crossing,crossing,0,false,6808,50,1028,false,,,,
scene-8,claude-haiku-4-5-20251001,textmap2,onstreet,on-street,0,true,6818,35,968,false,,,,
scene-8,claude-haiku-4-5-20251001,textmap2,containment,containment,0,true,6804,35,1296,false,,,,
scene-8,claude-haiku-4-5-20251001,textmap2,nearest_offstreet,mixed,0,false,6849,38,803,false,,,,
scene-8,claude-haiku-4-5-20251001,textmap2,nearest,nearest,0,true,6798,38,1149,false,,,,
scene-8,claude-haiku-4-5-20251001,textmap2,blockage,line-intersection,0,false,6824,35,960,false,,,,
scene-8,claude-haiku-4-5-20251001,textmap2,coverage_gap,coverage,0,false,6810,49,1079,false,,,,
scene-9,claude-haiku-4-5-20251001,textmap2,onstreet,on-street,0,true,6884,35,756,false,,,,
scene-8,claude-haiku-4-5-20251001,textmap2,topology,path,0,true,6809,45,1262,false,,,,
scene-9,claude-haiku-4-5-20251001,textmap2,crossing,crossing,0,false,6874,58,1048,false,,,,
scene-8,claude-haiku-4-5-20251001,textmap2,road_misplacement,mixed,0,true,6838,40,1237,false,,,,
scene-9,claude-haiku-4-5-20251001,textmap2,nearest,nearest,0,true,6864,38,999,false,,,,
scene-9,claude-haiku-4-5-20251001,textmap2,coverage_gap,coverage,0,true,6876,44,1070,false,,,,
scene-7,claude-haiku-4-5-20251001,textmap2,road_misplacement,mixed,0,true,6742,40,2529,false,,,,
scene-8,claude-haiku-4-5-20251001,textmap2,enclosure,mixed,0,false,6820,59,1607,false,,,,
scene-9,claude-haiku-4-5-20251001,textmap2,nearest_offstreet,mixed,0,true,6915,38,742,false,,,,
scene-9,claude-haiku-4-5-20251001,textmap2,blockage,line-intersection,0,false,6890,44,963,false,,,,
scene-9,claude-haiku-4-5-20251001,textmap2,topology,path,0,true,6875,45,1053,false,,,,
scene-9,claude-haiku-4-5-20251001,textmap2,road_misplacement,mixed,0,false,6904,82,1032,false,,,,
scene-9,claude-haiku-4-5-20251001,textmap2,enclosure,mixed,0,false,6886,69,975,false,,,,
scene-10,claude-haiku-4-5-20251001,textmap2,coverage_gap,coverage,0,false,6810,39,821,false,,,,
scene-10,claude-haiku-4-5-20251001,textmap2,onstreet,on-street,0,true,6818,35,1075,false,,,,
scene-10,claude-haiku-4-5-20251001,textmap2,nearest,nearest,0,true,6798,38,1023,false,,,,
scene-10,claude-haiku-4-5-20251001,textmap2,crossing,crossing,0,false,6808,39,1269,false,,,,
scene-9,claude-haiku-4-5-20251001,textmap2,containment,containment,0,false,6870,51,2309,false,,,,
scene-10,claude-haiku-4-5-20251001,textmap2,road_misplacement,mixed,0,true,6838,40,949,false,,,,
scene-10,claude-haiku-4-5-20251001,textmap2,enclosure,mixed,0,false,6820,74,902,false,,,,
scene-10,claude-haiku-4-5-20251001,textmap2,blockage,line-intersection,0,false,6824,39,1235,false,,,,
scene-11,claude-haiku-4-5-20251001,textmap2,coverage_gap,coverage,0,false,6708,39,850,false,,,,
scene-11,claude-haiku-4-5-20251001,textmap2,containment,containment,0,true,6702,94,1118,false,,,,
scene-11,claude-haiku-4-5-20251001,textmap2,crossing,crossing,0,true,6706,35,1147,false,,,,
scene-11,claude-haiku-4-5-20251001,textmap2,nearest,nearest,0,true,6696,38,961,false,,,,
scene-11,claude-haiku-4-5-20251001,textmap2,onstreet,on-street,0,true,6716,35,1161,false,,,,
scene-11,claude-haiku-4-5-20251001,textmap2,topology,path,0,true,6707,45,869,false,,,,
scene-11,claude-haiku-4-5-20251001,textmap2,blockage,line-intersection,0,false,6722,54,890,false,,,,
scene-11,claude-haiku-4-5-20251001,textmap2,nearest_offstreet,mixed,0,true,6747,38,890,false,,,,
scene-12,claude-haiku-4-5-20251001,textmap2,crossing,crossing,0,false,6776,50,871,false,,,,
scene-10,claude-haiku-4-5-20251001,textmap2,topology,path,0,true,6809,45,2139,false,,,,
scene-11,claude-haiku-4-5-20251001,textmap2,enclosure,mixed,0,false,6718,74,1143,false,,,,
scene-12,claude-haiku-4-5-20251001,textmap2,containment,containment,0,true,6772,82,1161,false,,,,
scene-12,claude-haiku-4-5-20251001,textmap2,nearest,nearest,0,true,6766,38,905,false,,,,
scene-12,claude-haiku-4-5-20251001,textmap2,onstreet,on-street,0,false,6786,35,998,false,,,,
scene-11,claude-haiku-4-5-20251001,textmap2,road_misplacement,mixed,0,true,6736,40,1466,false,,,,
scene-12,claude-haiku-4-5-20251001,textmap2,road_misplacement,mixed,0,true,6806,40,820,false,,,,
scene-12,claude-haiku-4-5-20251001,textmap2,nearest_offstreet,mixed,0,false,6817,38,775,false,,,,
scene-12,claude-haiku-4-5-20251001,textmap2,coverage_gap,coverage,0,false,6778,39,1149,false,,,,
scene-12,claude-haiku-4-5-20251001,textmap2,blockage,line-intersection,0,false,6792,39,1155,false,,,,
scene-12,claude-haiku-4-5-20251001,textmap2,topology,path,0,true,6777,45,1216,false,,,,
scene-12,claude-haiku-4-5-20251001,textmap2,enclosure,mixed,0,false,6788,74,1219,false,,,,
