sceneId,model,arm,questionId,category,repeat,correct,inputTokens,outputTokens,latencyMs,hallucinated,hallucinatedIds,missingInfo,scaleM,error
scene-5,anthropic/claude-haiku-4.5,textmap2,enclosure,mixed,0,false,21382,735,7929,false,,,,
scene-6,anthropic/claude-haiku-4.5,textmap2,onstreet,on-street,0,true,20801,389,7153,false,,,,
scene-5,anthropic/claude-haiku-4.5,textmap2,topology,path,0,false,21718,1045,11881,false,,,,
scene-5,anthropic/claude-haiku-4.5,textmap2,blockage,line-intersection,0,false,22122,1393,11168,false,,,,
scene-5,anthropic/claude-haiku-4.5,textmap2,nearest_offstreet,mixed,0,true,21743,1032,10374,false,,,,
scene-7,anthropic/claude-haiku-4.5,textmap2,containment,containment,0,true,20707,438,4648,false,,,,
scene-6,anthropic/claude-haiku-4.5,textmap2,crossing,crossing,0,false,21940,1491,10260,false,,,,
scene-6,anthropic/claude-haiku-4.5,textmap2,topology,path,0,false,21119,697,8694,false,,,,
scene-7,anthropic/claude-haiku-4.5,textmap2,coverage_gap,coverage,0,true,20851,495,4196,false,,,,
scene-7,anthropic/claude-haiku-4.5,textmap2,onstreet,on-street,0,true,20631,323,4955,false,,,,
scene-6,anthropic/claude-haiku-4.5,textmap2,blockage,line-intersection,0,false,21246,767,8853,false,,,,
scene-6,anthropic/claude-haiku-4.5,textmap2,enclosure,mixed,0,false,21345,943,8529,false,,,,
scene-6,anthropic/claude-haiku-4.5,textmap2,nearest_offstreet,mixed,0,false,21404,933,8885,false,,,,
scene-7,anthropic/claude-haiku-4.5,textmap2,nearest,nearest,0,true,21217,952,6998,false,,,,
scene-7,anthropic/claude-haiku-4.5,textmap2,road_misplacement,mixed,0,true,20808,465,4730,false,,,,
scene-6,anthropic/claude-haiku-4.5,textmap2,road_misplacement,mixed,0,true,20922,475,11112,false,,,,
scene-7,anthropic/claude-haiku-4.5,textmap2,enclosure,mixed,0,false,21000,697,6147,false,,,,
scene-7,anthropic/claude-haiku-4.5,textmap2,crossing,crossing,0,true,21883,1535,10294,false,,,,
scene-8,anthropic/claude-haiku-4.5,textmap2,coverage_gap,coverage,0,true,20894,355,4981,false,,,,
scene-8,anthropic/claude-haiku-4.5,textmap2,containment,containment,0,true,21071,599,6572,false,,,,
scene-8,anthropic/claude-haiku-4.5,textmap2,onstreet,on-street,0,true,20866,366,6303,false,,,,
